NYMT;New York Mortgage Trust, Inc.;5.61;$613.74M;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/nymt;;;;0.743849155
VDTH;Videocon d2h Limited;9.24;$907.83M;n/a;Consumer Services;Television Services;http://www.nasdaq.com/symbol/vdth;;;;0.998022677
LOAN;Manhattan Bridge Capital, Inc;4.2908;$31.03M;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/loan;;;;0.732693567
INAP;Internap Corporation;7.09;$388.59M;1999;Technology;Computer Software: Programming, Data Processing;http://www.nasdaq.com/symbol/inap;;;;0.825030843
THLD;Threshold Pharmaceuticals, Inc.;4.36;$311.55M;2005;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/thld;;;;0.042354315
RBPAA;Royal Bancshares of Pennsylvania, Inc.;2.16;$60.31M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/rbpaa;;;;0.350763001
CBSH;Commerce Bancshares, Inc.;48.13;$4.47B;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/cbsh;;;;0.092648285
PAHC;Phibro Animal Health Corporation;31.67;$1.24B;2014;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/pahc;;;;0.82111134
WPRT;Westport Innovations Inc;3.36;$215.7M;n/a;Energy;Industrial Machinery/Components;http://www.nasdaq.com/symbol/wprt;;;;0.019379587
LAWS;Lawson Products, Inc.;27.37;$239.44M;n/a;Consumer Durables;Industrial Specialties;http://www.nasdaq.com/symbol/laws;;;;0.224248812
PVTB;PrivateBancorp, Inc.;44.54;$3.52B;1999;Finance;Major Banks;http://www.nasdaq.com/symbol/pvtb;;;;0.545944542
INCR;INC Research Holdings, Inc.;46.53;$2.63B;2014;Health Care;Biotechnology: Commercial Physical & Biological Resarch;http://www.nasdaq.com/symbol/incr;;;;0.549474753
STRT;Strattec Security Corporation;59.79;$212.96M;n/a;Capital Goods;Auto Parts:O.E.M.;http://www.nasdaq.com/symbol/strt;;;;0.905309994
GFN;General Finance Corporation;3.84;$99.87M;n/a;Consumer Services;Other Specialty Stores;http://www.nasdaq.com/symbol/gfn;;;;0.405226548
SKOR;FlexShares Credit-Scored US Corporate Bond Index Fund;50.19;$7.53M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/skor;;;;0.684161172
JOUT;Johnson Outdoors Inc.;22.39;$224.06M;n/a;Consumer Non-Durables;Recreational Products/Toys;http://www.nasdaq.com/symbol/jout;;;;0.521491198
AXGN;AxoGen, Inc.;5.45;$135.88M;n/a;Health Care;Biotechnology: Electromedical & Electrotherapeutic Apparatus;http://www.nasdaq.com/symbol/axgn;;;;0.673997831
STPP;US Trsy Steepener ETN Ipath;36.2;$14.73M;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/stpp;;;;0.424293778
ABEOW;Abeona Therapeutics Inc.;1.55;n/a;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/abeow;;;;0.839270315
PRSN;Perseon Corporation;0.5897;$5.76M;n/a;Health Care;Biotechnology: Electromedical & Electrotherapeutic Apparatus;http://www.nasdaq.com/symbol/prsn;;;;0.891130619
ALXA;Alexza Pharmaceuticals, Inc.;0.97;$18.86M;2006;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/alxa;;;;0.72775587
HWKN;Hawkins, Inc.;40.09;$422.84M;n/a;Consumer Durables;Specialty Chemicals;http://www.nasdaq.com/symbol/hwkn;;;;0.013411431
BNTC;Benitec Biopharma Limited;5.73;$41.98M;2015;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/bntc;;;;0.75265034
ITIC;Investors Title Company;80.34;$160.7M;n/a;Finance;Specialty Insurers;http://www.nasdaq.com/symbol/itic;;;;0.022599001
IEP;Icahn Enterprises L.P.;77.7;$9.84B;n/a;Energy;Integrated oil Companies;http://www.nasdaq.com/symbol/iep;;;;0.434636734
AEGN;Aegion Corp;21.18;$767.67M;n/a;Basic Industries;Water Supply;http://www.nasdaq.com/symbol/aegn;;;;0.20120434
BANF;BancFirst Corporation;64.6;$1.01B;1993;Finance;Major Banks;http://www.nasdaq.com/symbol/banf;;;;0.766254534
TLF;Tandy Leather Factory, Inc.;7.14;$73.41M;n/a;Consumer Non-Durables;Apparel;http://www.nasdaq.com/symbol/tlf;;;;0.11655141
GAINN;Gladstone Investment Corporation;25.0401;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/gainn;;;;0.91656078
CHEF;The Chefs&#39;;;;;;;;;;0.710884333
AGFSW;AgroFresh Solutions, Inc.;1.6;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/agfsw;;;;0.282559997
QPACW;Quinpario Acquisition Corp. 2;0.23;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/qpacw;;;;0.852405342
HYLS;First Trust High Yield Long/Short ETF;48.5;$465.6M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/hyls;;;;0.831797881
NVMI;Nova Measuring Instruments Ltd.;10.82;$296.34M;2000;Capital Goods;Electronic Components;http://www.nasdaq.com/symbol/nvmi;;;;0.716918615
MLNK;ModusLink Global Solutions, Inc;2.83;$147.93M;n/a;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/mlnk;;;;0.245672139
AMRK;A-Mark Precious Metals, Inc.;14.415;$100.52M;n/a;Basic Industries;Other Specialty Stores;http://www.nasdaq.com/symbol/amrk;;;;0.011616558
GBDC;Golub Capital BDC, Inc.;16.83;$862.7M;2010;n/a;n/a;http://www.nasdaq.com/symbol/gbdc;;;;0.572582992
CBNJ;Cape Bancorp, Inc.;12.82;$181.49M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/cbnj;;;;0.32774808
CYAN;Cyanotech Corporation;5.74;$31.95M;n/a;Consumer Durables;Specialty Chemicals;http://www.nasdaq.com/symbol/cyan;;;;0.847208789
KTOS;Kratos Defense & Security Solutions, Inc.;4.98;$293.84M;n/a;Capital Goods;Military/Government/Technical;http://www.nasdaq.com/symbol/ktos;;;;0.286359584
WHF;WhiteHorse Finance, Inc.;12.03;$180.24M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/whf;;;;0.817491423
ALDR;Alder BioPharmaceuticals, Inc.;35.09;$1.53B;2014;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/aldr;;;;0.659578743
CORE;Core-Mark Holding Company, Inc.;85.29;$1.97B;n/a;Consumer Non-Durables;Food Distributors;http://www.nasdaq.com/symbol/core;;;;0.042910449
GUID;Guidance Software, Inc.;5.68;$172.34M;2006;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/guid;;;;0.525014424
AUMAU;AR Capital Acquisition Corp.;9.896;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/aumau;;;;0.56814872
PGTI;PGT, Inc.;11.29;$549.29M;2006;Capital Goods;Building Products;http://www.nasdaq.com/symbol/pgti;;;;0.987225857
ABCB;Ameris Bancorp;33.66;$1.08B;1994;Finance;Major Banks;http://www.nasdaq.com/symbol/abcb;;;;0.725375177
PRSC;The Providence Service Corporation;47.01;$754.65M;2003;Consumer Services;Transportation Services;http://www.nasdaq.com/symbol/prsc;;;;0.797179852
HCAP;Harvest Capital Credit Corporation;11.67;$73M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/hcap;;;;0.36569036
RLOG;Rand Logistics, Inc.;2.4;$43.31M;n/a;Consumer Services;Marine Transportation;http://www.nasdaq.com/symbol/rlog;;;;0.93643945
MEILZ;METHES ENERGIES INTERNATIONAL LTD;0.0141;n/a;2012;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/meilz;;;;0.165122547
MU;Micron Technology, Inc.;15.545;$16.88B;n/a;Technology;Semiconductors;http://www.nasdaq.com/symbol/mu;;;;0.372807708
UBSH;Union Bankshares Corporation;26.18;$1.18B;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ubsh;;;;0.960295185
PAAS;Pan American Silver Corp.;6.74;$1.02B;n/a;Basic Industries;Precious Metals;http://www.nasdaq.com/symbol/paas;;;;0.011449637
IOTS;Adesto Technologies Corporation;5.23;$77.31M;2015;Technology;Semiconductors;http://www.nasdaq.com/symbol/iots;;;;0.40140005
VRNG;Vringo, Inc.;0.34;$33.79M;n/a;Miscellaneous;Multi-Sector Companies;http://www.nasdaq.com/symbol/vrng;;;;0.80663918
CME;CME Group Inc.;97.65;$33.03B;2002;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/cme;;;;0.452263752
ITRI;Itron, Inc.;34.5;$1.31B;1993;Capital Goods;Electrical Products;http://www.nasdaq.com/symbol/itri;;;;0.73756995
BKMU;Bank Mutual Corporation;7.31;$332.51M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/bkmu;;;;0.63025146
DVCR;Diversicare Healthcare Services Inc.;9.54;$59.73M;n/a;Health Care;Hospital/Nursing Management;http://www.nasdaq.com/symbol/dvcr;;;;0.986022182
MNRO;Monro Muffler Brake, Inc.;73.5;$2.35B;1991;Consumer Services;Automotive Aftermarket;http://www.nasdaq.com/symbol/mnro;;;;0.228992002
RGCO;RGC Resources Inc.;21.65;$102.44M;n/a;Public Utilities;Oil & Gas Production;http://www.nasdaq.com/symbol/rgco;;;;0.301020836
VXUS;Vanguard Total International Stock ETF;46.4;$4.59B;n/a;n/a;n/a;http://www.nasdaq.com/symbol/vxus;;;;0.745898775
JST;Jinpan International Limited;3.91;$63.67M;1998;Consumer Durables;Electrical Products;http://www.nasdaq.com/symbol/jst;;;;0.792364806
EPIX;ESSA Pharma Inc.;5;$113.08M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/epix;;;;0.455140975
AEPI;AEP Industries Inc.;86.88;$443.32M;1986;Capital Goods;Specialty Chemicals;http://www.nasdaq.com/symbol/aepi;;;;0.662723901
AIMC;Altra Industrial Motion Corp.;27.55;$716.65M;2006;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/aimc;;;;0.886813359
CRNT;Ceragon Networks Ltd.;1.28;$98.76M;n/a;Technology;Radio And Television Broadcasting And Communications Equipment;http://www.nasdaq.com/symbol/crnt;;;;0.352348418
FCCY;1st Constitution Bancorp (NJ);12.56;$94.79M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/fccy;;;;0.477260234
TECD;Tech Data Corporation;77.51;$2.74B;1986;Technology;Retail: Computer Software & Peripheral Equipment;http://www.nasdaq.com/symbol/tecd;;;;0.532998648
FTHI;First Trust High Income ETF;20.2385;$6.07M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/fthi;;;;0.000858537
SIXD;6D Global Technologies, Inc.;2.9;$226.92M;n/a;Consumer Services;Professional Services;http://www.nasdaq.com/symbol/sixd;;;;0.652197423
MNKD;MannKind Corporation;2.3;$952.28M;2004;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/mnkd;;;;0.627565718
SBAC;SBA Communications Corporation;105.72;$13.5B;1999;Consumer Services;Telecommunications Equipment;http://www.nasdaq.com/symbol/sbac;;;;0.953014986
PEGA;Pegasystems Inc.;29.31;$2.24B;1996;Technology;EDP Services;http://www.nasdaq.com/symbol/pega;;;;0.360067148
AFCB;Athens Bancshares Corporation;28.068;$50.76M;2010;Finance;Savings Institutions;http://www.nasdaq.com/symbol/afcb;;;;0.749795122
IMMU;Immunomedics, Inc.;3.23;$305.69M;n/a;Health Care;Biotechnology: In Vitro & In Vivo Diagnostic Substances;http://www.nasdaq.com/symbol/immu;;;;0.323367935
CARV;Carver Bancorp, Inc.;6.74;$24.91M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/carv;;;;0.67009734
OGXI;OncoGenex Pharmaceuticals Inc.;2.31;$68.82M;n/a;Health Care;Biotechnology: In Vitro & In Vivo Diagnostic Substances;http://www.nasdaq.com/symbol/ogxi;;;;0.173882689
TICC;TICC Capital Corp.;6.45;$386.92M;2003;n/a;n/a;http://www.nasdaq.com/symbol/ticc;;;;0.096677818
ATAI;ATA Inc.;4.1101;$94.34M;2008;Consumer Services;Other Consumer Services;http://www.nasdaq.com/symbol/atai;;;;0.571200542
ELTK;Eltek Ltd.;1.39;$14.1M;1997;Technology;Electrical Products;http://www.nasdaq.com/symbol/eltk;;;;0.637702144
DSKX;DS Healthcare Group, Inc.;2.86;$51.38M;n/a;Consumer Non-Durables;Package Goods/Cosmetics;http://www.nasdaq.com/symbol/dskx;;;;0.413252427
CSCD;Cascade Microtech, Inc.;15.82;$263.14M;2004;Capital Goods;Electrical Products;http://www.nasdaq.com/symbol/cscd;;;;0.424478849
EDUC;Educational Development Corporation;12.26;$49.74M;n/a;Consumer Durables;Consumer Specialties;http://www.nasdaq.com/symbol/educ;;;;0.752823883
PVBC;Provident Bancorp, Inc.;12.33;$117.12M;2015;Finance;Savings Institutions;http://www.nasdaq.com/symbol/pvbc;;;;0.920723368
NSPH;Nanosphere, Inc.;1.55;$11.44M;2007;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/nsph;;;;0.012237118
OXBRW;Oxbridge Re Holdings Limited;0.9922;n/a;2014;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/oxbrw;;;;0.633397914
LFUS;Littelfuse, Inc.;111.37;$2.48B;n/a;Consumer Durables;Electrical Products;http://www.nasdaq.com/symbol/lfus;;;;0.485527544
OHGI;One Horizon Group, Inc.;1.21;$40.15M;n/a;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/ohgi;;;;0.381719747
JCTCF;Jewett-Cameron Trading Company;10.26;$25.57M;n/a;Consumer Services;RETAIL: Building Materials;http://www.nasdaq.com/symbol/jctcf;;;;0.232818599
ORBK;Orbotech Ltd.;18.51;$786.46M;n/a;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/orbk;;;;0.170788002
WYIG;JM Global Holding Company;n/a;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/wyig;;;;0.468519675
TENX;Tenax Therapeutics, Inc.;3.29;$92.51M;n/a;Health Care;Biotechnology: Commercial Physical & Biological Resarch;http://www.nasdaq.com/symbol/tenx;;;;0.843380871
GAME;Shanda Games Limited;6.92;$1.87B;n/a;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/game;;;;0.976418812
HUBG;Hub Group, Inc.;38.95;$1.42B;1996;Transportation;Oil Refining/Marketing;http://www.nasdaq.com/symbol/hubg;;;;0.449899938
CSIQ;Canadian Solar Inc.;22.25;$1.23B;2006;Technology;Semiconductors;http://www.nasdaq.com/symbol/csiq;;;;0.330281603
NPBC;National Penn Bancshares, Inc.;12.49;$1.75B;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/npbc;;;;0.944276419
ATOS;Atossa Genetics Inc.;0.6889;$20.01M;2012;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/atos;;;;0.268951127
CGEN;Compugen Ltd.;6.75;$340.61M;2000;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/cgen;;;;0.33874236
CLRBW;Cellectar Biosciences, Inc.;0.68;n/a;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/clrbw;;;;0.094790141
AMD;Advanced Micro Devices, Inc.;2.02;$1.6B;n/a;Technology;Semiconductors;http://www.nasdaq.com/symbol/amd;;;;0.436629246
SRET;Global X SuperDividend REIT ETF;12.849;$2.57M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/sret;;;;0.619088364
ONTY;Oncothyreon Inc.;3.45;$327.44M;n/a;Health Care;Biotechnology: Commercial Physical & Biological Resarch;http://www.nasdaq.com/symbol/onty;;;;0.934665245
TRTLW;Terrapin 3 Acquisition Corporation;0.57;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/trtlw;;;;0.354855912
GMCR;Keurig Green Mountain, Inc.;50.04;$7.71B;1993;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/gmcr;;;;0.678530165
TBPH;Theravance Biopharma, Inc.;17.24;$585.1M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/tbph;;;;0.88120488
TRTL;Terrapin 3 Acquisition Corporation;9.82;$261.15M;2014;Finance;Business Services;http://www.nasdaq.com/symbol/trtl;;;;0.763821223
HTLD;Heartland Express, Inc.;19.89;$1.75B;1986;Transportation;Trucking Freight/Courier Services;http://www.nasdaq.com/symbol/htld;;;;0.898231242
SMTX;SMTC Corporation;1.45;$23.81M;2000;Technology;Electrical Products;http://www.nasdaq.com/symbol/smtx;;;;0.881724638
OCLR;Oclaro, Inc.;3.41;$375.6M;n/a;Technology;Semiconductors;http://www.nasdaq.com/symbol/oclr;;;;0.211716672
PRGS;Progress Software Corporation;24.62;$1.24B;1991;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/prgs;;;;0.188179421
FORD;Forward Industries, Inc.;1.38;$11.93M;n/a;Consumer Non-Durables;Plastic Products;http://www.nasdaq.com/symbol/ford;;;;0.746204797
UDF;United Development Funding IV;17.65;$541.19M;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/udf;;;;0.203309528
CAAS;China Automotive Systems, Inc.;6.21;$199.47M;n/a;Capital Goods;Auto Parts:O.E.M.;http://www.nasdaq.com/symbol/caas;;;;0.30490175
SMCP;AlphaMark Actively Managed Small Cap ETF;22.59;$23.72M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/smcp;;;;0.619211548
CLMS;Calamos Asset Management, Inc.;9.03;$185.39M;2004;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/clms;;;;0.391201403
MNTA;Momenta Pharmaceuticals, Inc.;18.43;$1.27B;2004;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/mnta;;;;0.163058398
AKRX;Akorn, Inc.;28.95;$3.31B;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/akrx;;;;0.933717916
CONN;Conn&#39;;;;;;;;;;0.499868056
RUN;Sunrun Inc.;7.27;$732.92M;2015;Capital Goods;Industrial Specialties;http://www.nasdaq.com/symbol/run;;;;0.183153116
FLL;Full House Resorts, Inc.;1.48;$28.07M;n/a;Consumer Services;Hotels/Resorts;http://www.nasdaq.com/symbol/fll;;;;0.08727718
RAND;Rand Capital Corporation;3.9975;$25.3M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/rand;;;;0.277370765
XCRA;Xcerra Corporation;7.15;$385.01M;n/a;Capital Goods;Electrical Products;http://www.nasdaq.com/symbol/xcra;;;;0.858911876
ACOR;Acorda Therapeutics, Inc.;37.49;$1.61B;2006;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/acor;;;;0.726748871
VONG;Vanguard Russell 1000 Growth ETF;103.64;$476.74M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/vong;;;;0.272650653
ORBC;ORBCOMM Inc.;6.17;$435.46M;2006;Consumer Services;Telecommunications Equipment;http://www.nasdaq.com/symbol/orbc;;;;0.07947607
LTBR;Lightbridge Corporation;0.95;$17.18M;n/a;Consumer Services;Professional Services;http://www.nasdaq.com/symbol/ltbr;;;;0.967851332
PSCC;PowerShares S&P SmallCap Consumer Staples Portfolio;58.14;$31.98M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/pscc;;;;0.93244845
SOHOL;Sotherly Hotels LP;25.7479;n/a;n/a;Consumer Services;Hotels/Resorts;http://www.nasdaq.com/symbol/sohol;;;;0.416549901
PATK;Patrick Industries, Inc.;38.76;$598.91M;n/a;Basic Industries;Forest Products;http://www.nasdaq.com/symbol/patk;;;;0.028145004
TNXP;Tonix Pharmaceuticals Holding Corp.;6.62;$124.65M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/tnxp;;;;0.614434689
BIOL;Biolase, Inc.;0.74;$43.06M;n/a;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/biol;;;;0.38472628
VIA;Viacom Inc.;49.59;$19.73B;n/a;Consumer Services;Television Services;http://www.nasdaq.com/symbol/via;;;;0.88313976
VIDI;Vident International Equity Fund;20.85;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/vidi;;;;0.704735844
NILE;Blue Nile, Inc.;37.46;$431.16M;2004;Consumer Services;Consumer Specialties;http://www.nasdaq.com/symbol/nile;;;;0.906195509
MLAB;Mesa Laboratories, Inc.;110.29;$397.45M;n/a;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/mlab;;;;0.411083827
OSBC;Old Second Bancorp, Inc.;7.81;$230.23M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/osbc;;;;0.62313359
CTRV;ContraVir Pharmaceuticals Inc;1.64;$36.56M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/ctrv;;;;0.177367233
APWC;Asia Pacific Wire & Cable Corporation Limited;1.81;$25.01M;n/a;Basic Industries;Telecommunications Equipment;http://www.nasdaq.com/symbol/apwc;;;;0.821555017
RIBTW;RiceBran Technologies;0.5;n/a;n/a;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/ribtw;;;;0.152904099
MAT;Mattel, Inc.;24.34;$8.26B;n/a;Consumer Non-Durables;Recreational Products/Toys;http://www.nasdaq.com/symbol/mat;;;;0.956770517
NFBK;Northfield Bancorp, Inc.;15.94;$729.71M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/nfbk;;;;0.662244961
WHLRP;Wheeler Real Estate Investment Trust, Inc.;23.2355;$16.73M;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/whlrp;;;;0.308294006
WHLM;Wilhelmina International, Inc.;6.446;$37.67M;n/a;Consumer Services;Professional Services;http://www.nasdaq.com/symbol/whlm;;;;0.949483116
GRSHU;Gores Holdings, Inc.;10;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/grshu;;;;0.779264052
LSBK;Lake Shore Bancorp, Inc.;13.4;$80.1M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/lsbk;;;;0.381931904
CADTU;DT Asia Investments Limited;10.13;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/cadtu;;;;0.249664277
DRWI;DragonWave Inc;0.115;$8.68M;2009;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/drwi;;;;0.728359514
FEMS;First Trust Emerging Markets Small Cap AlphaDEX Fund;28.1101;$32.33M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/fems;;;;0.911983752
COHU;Cohu, Inc.;12.85;$335.49M;n/a;Capital Goods;Electrical Products;http://www.nasdaq.com/symbol/cohu;;;;0.787410361
ADRE;BLDRS Emerging Markets 50 ADR Index Fund;30.5983;$149.93M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/adre;;;;0.431033721
RIGL;Rigel Pharmaceuticals, Inc.;3.2;$283.28M;2000;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/rigl;;;;0.663687413
APIC;Apigee Corporation;8.14;$239.96M;2015;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/apic;;;;0.525647788
MHLDO;Maiden Holdings, Ltd.;53.3;$175.89M;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mhldo;;;;0.6705621
MCRB;Seres Therapeutics, Inc.;31.43;$1.22B;2015;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/mcrb;;;;0.789400947
LKFN;Lakeland Financial Corporation;47.91;$796.72M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/lkfn;;;;0.454980208
NCTY;The9 Limited;1.6;$46.08M;2004;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/ncty;;;;0.7848481
QIWI;QIWI plc;18;$982.04M;2013;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/qiwi;;;;0.147550403
FSFG;First Savings Financial Group, Inc.;36.18;$79M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/fsfg;;;;0.41454839
DXYN;The Dixie Group, Inc.;5.81;$93M;n/a;Consumer Durables;Home Furnishings;http://www.nasdaq.com/symbol/dxyn;;;;0.266316298
MTLS;Materialise NV;7.8;$367.75M;2014;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/mtls;;;;0.907229169
ULBI;Ultralife Corporation;7.25;$110.34M;1992;Miscellaneous;Industrial Machinery/Components;http://www.nasdaq.com/symbol/ulbi;;;;0.406538437
FDT;First Trust Developed Markets Ex-US AlphaDEX Fund;47.48;$156.78M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/fdt;;;;0.136602711
CDNS;Cadence Design Systems, Inc.;22.78;$6.78B;n/a;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/cdns;;;;0.464746235
HA;Hawaiian Holdings, Inc.;36.48;$1.94B;n/a;Transportation;Air Freight/Delivery Services;http://www.nasdaq.com/symbol/ha;;;;0.27940161
RPD;Rapid7, Inc.;21.05;$828.12M;2015;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/rpd;;;;0.125787562
APPS;Digital Turbine, Inc.;1.56;$89.45M;n/a;Miscellaneous;Multi-Sector Companies;http://www.nasdaq.com/symbol/apps;;;;0.696704624
LFVN;Lifevantage Corporation;8.54;$119.53M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/lfvn;;;;0.206394032
VICL;Vical Incorporated;0.4061;$37.17M;1993;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/vicl;;;;0.561943216
MDVN;Medivation, Inc.;41.13;$6.73B;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/mdvn;;;;0.610363672
ABDC;Alcentra Capital Corp.;11.91;$160.98M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/abdc;;;;0.342597993
CFBK;Central Federal Corporation;1.4;$22.15M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/cfbk;;;;0.663205428
EXA;Exa Corporation;9.97;$145.6M;2012;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/exa;;;;0.294568043
WSFSL;WSFS Financial Corporation;27.39;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wsfsl;;;;0.479663444
PBPB;Potbelly Corporation;11.69;$354.18M;2013;Consumer Services;Restaurants;http://www.nasdaq.com/symbol/pbpb;;;;0.196397205
PRFT;Perficient, Inc.;17.13;$604.54M;1999;Technology;EDP Services;http://www.nasdaq.com/symbol/prft;;;;0.515926097
KBSF;KBS Fashion Group Limited;4.17;$105.99M;2013;Consumer Non-Durables;Apparel;http://www.nasdaq.com/symbol/kbsf;;;;0.843733751
CNMD;CONMED Corporation;41.24;$1.14B;1987;Health Care;Biotechnology: Electromedical & Electrotherapeutic Apparatus;http://www.nasdaq.com/symbol/cnmd;;;;0.931803602
ECHO;Echo Global Logistics, Inc.;23.98;$742.05M;2009;Transportation;Oil Refining/Marketing;http://www.nasdaq.com/symbol/echo;;;;0.019043088
ABIO;ARCA biopharma, Inc.;5.27;$52.25M;n/a;Health Care;Biotechnology: In Vitro & In Vivo Diagnostic Substances;http://www.nasdaq.com/symbol/abio;;;;0.526146444
KEYW;The KEYW Holding Corporation;6.25;$241.05M;2010;Technology;EDP Services;http://www.nasdaq.com/symbol/keyw;;;;0.036470357
AXAS;Abraxas Petroleum Corporation;1.45;$153.97M;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/axas;;;;0.074113729
IBKCP;IBERIABANK Corporation;25.95;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ibkcp;;;;0.480521381
